Date,Open,High,Low,Adj Close,Volume,Close
19-12-2011,55.799999,55.799999,53.200001,46.074688,679313,53.5
20-12-2011,53.25,53.950001,47.900002,43.749413,1657157,50.799999
21-12-2011,51,51,45.299999,39.529495,2316967,45.900002
22-12-2011,46.200001,47.349998,42.549999,39.830914,1501629,46.25
23-12-2011,44,46.799999,42.650002,39.572544,1400005,45.950001
24-12-2011,46.400002,46.400002,44.099998,39.443375,949299,45.799999
25-12-2011,45.5,45.799999,43.599998,39.012768,1060314,45.299999
26-12-2011,42.25,44.700001,41.5,36.08466,812085,41.900002
27-12-2011,42.049999,42.5,38.549999,34.66367,737206,40.25
28-12-2011,38.450001,40,35,33.802456,899983,39.25
29-12-2011,37.900002,37.900002,34,31.348005,611900,36.400002
30-12-2011,37.900002,39.900002,36.5,33.716335,463402,39.150002
31-12-2011,41.700001,44.75,40.200001,35.26651,616903,40.950001
01-01-2012,40,40.5,36.5,32.338406,449778,37.549999
02-01-2012,37,37,31.15,30.314554,698647,35.200001
03-01-2012,37.900002,37.900002,35.25,31.003525,511479,36
04-01-2012,35.599998,37.25,35.099998,31.520241,483028,36.599998
05-01-2012,36.599998,37.849998,36.599998,32.338406,259035,37.549999
06-01-2012,36.5,37.849998,36.049999,32.295334,183750,37.5
07-01-2012,35.950001,37.700001,35.5,31.864733,274957,37
08-01-2012,36.25,36.950001,33,28.807442,498764,33.450001
09-01-2012,33.400002,33.450001,28.799999,24.975061,2548434,29
10-01-2012,33.799999,35.599998,29.9,25.879333,962143,30.049999
11-01-2012,30.5,31,29.1,25.362604,762371,29.450001
12-01-2012,31,31,28,24.7167,2462353,28.700001
13-01-2012,29.35,30.25,28.85,25.577906,2354913,29.700001
14-01-2012,30.200001,32.349998,29.5,25.664026,2186645,29.799999
15-01-2012,28.799999,29.75,28.799999,25.018124,769336,29.049999
16-01-2012,29.1,30.6,29,25.664026,945218,29.799999
17-01-2012,30.299999,32.5,30,27.73093,1430487,32.200001
18-01-2012,32.200001,33.700001,30.65,26.783602,2291377,31.1
19-01-2012,30.299999,32.450001,29.9,26.094631,1576906,30.299999
20-01-2012,31,31.4,29.25,25.405666,1072219,29.5
21-01-2012,29.700001,30.049999,29.4,25.620968,493215,29.75
22-01-2012,29.1,29.9,29.1,25.405666,425649,29.5
23-01-2012,29.5,29.950001,29.049999,25.448727,433569,29.549999
24-01-2012,29.549999,29.700001,28.5,25.491789,459610,29.6
25-01-2012,29.5,29.950001,29.200001,25.577906,184023,29.700001
26-01-2012,29.75,31.35,29.5,26.309933,427336,30.549999
27-01-2012,31.25,31.65,29.5,25.491789,236686,29.6
28-01-2012,29.65,30.15,29.25,25.534849,177331,29.65
29-01-2012,29.65,29.65,29.65,25.534849,0,29.65
30-01-2012,29.4,29.5,28.799999,24.975061,792937,29
31-01-2012,29.299999,29.9,28.5,24.630577,250830,28.6
01-02-2012,28,28,26.1,23.467947,161768,27.25
02-02-2012,27.799999,27.799999,26.299999,22.994282,514379,26.700001
03-02-2012,26.75,27.25,26.5,23.209581,828051,26.950001
04-02-2012,27.5,28.200001,26.1,22.822041,601338,26.5
05-02-2012,27.6,27.65,26.1,22.563675,542803,26.200001
06-02-2012,26,26.65,25.950001,22.434494,542562,26.049999
07-02-2012,26.299999,27.5,26.1,23.080402,923170,26.799999
08-02-2012,26.5,28.4,26.1,24.070787,1159920,27.950001
09-02-2012,28.950001,30.15,28.35,25.319546,1363523,29.4
10-02-2012,29.5,31.35,29.299999,26.266872,1497597,30.5
11-02-2012,31,31.4,28.200001,24.544456,736100,28.5
12-02-2012,28.9,29.950001,28.200001,25.276485,733959,29.35
13-02-2012,29.85,30.25,29.049999,25.276485,623809,29.35
14-02-2012,29.75,33.299999,29.4,27.601751,3374354,32.049999
15-02-2012,32.400002,33.5,30.549999,26.611361,1755560,30.9
16-02-2012,31.1,31.1,28.65,25.061186,980850,29.1
17-02-2012,30,31.5,29.25,25.405666,1359722,29.5
18-02-2012,30,30.6,28.9,26.137691,593139,30.35
19-02-2012,30.950001,33.799999,30.85,28.764383,3323964,33.400002
20-02-2012,34,34.75,33.049999,28.893562,3172365,33.549999
21-02-2012,36,37.700001,34.5,31.864733,2649711,37
22-02-2012,38,42,37.099998,35.352627,6612255,41.049999
23-02-2012,41,42,38.400002,34.36224,5346034,39.900002
24-02-2012,40,40.599998,33.799999,30.615982,1578886,35.549999
25-02-2012,35.099998,37.349998,32.700001,29.970072,1345737,34.799999
26-02-2012,34.900002,36.450001,31.85,27.946236,1023053,32.450001
27-02-2012,33,33.849998,31,27.300329,921501,31.700001
28-02-2012,32.700001,34.099998,31.15,27.343386,2550247,31.75
29-02-2012,31,31.35,29.299999,26.309933,1909018,30.549999
01-03-2012,30.75,31.75,30.65,26.611361,959101,30.9
02-03-2012,31.25,31.35,30.5,26.439119,670287,30.700001
03-03-2012,30,30.450001,29.85,25.96545,636254,30.15
04-03-2012,29.799999,30.299999,28.299999,24.587513,1179893,28.549999
05-03-2012,29,29.5,26.950001,23.467947,1493901,27.25
06-03-2012,27.25,27.450001,26.1,22.692858,1337489,26.35
07-03-2012,28.950001,28.950001,26.35,23.381824,400130,27.15
08-03-2012,27.85,28.15,27.1,23.941608,1192275,27.799999
09-03-2012,28.4,29.25,27.65,24.156916,1779903,28.049999
10-03-2012,27.9,30.5,27.6,25.922394,2025773,30.1
11-03-2012,30.15,33.200001,29.5,26.611361,6018481,30.9
12-03-2012,30.450001,31.799999,29.549999,25.879333,2168722,30.049999
13-03-2012,31,31.75,29.85,25.879333,1478520,30.049999
14-03-2012,31,31,29.25,25.448727,802478,29.549999
15-03-2012,30.4,31.75,29.6,27.128084,1667412,31.5
16-03-2012,31.6,33,31.5,28.29071,1379938,32.849998
17-03-2012,32.099998,33.400002,32,27.903173,801128,32.400002
18-03-2012,31.25,33.599998,31.200001,28.592144,816080,33.200001
19-03-2012,33,34.299999,32.349998,28.204597,569739,32.75
20-03-2012,33.349998,33.650002,33.049999,28.678259,461921,33.299999
21-03-2012,33.5,33.799999,31.5,27.42951,656882,31.85
22-03-2012,31.1,33.150002,31.1,27.989298,561542,32.5
23-03-2012,32.400002,34.150002,32.400002,28.118477,921787,32.650002
24-03-2012,32.900002,34.400002,32.75,28.807442,1643546,33.450001
25-03-2012,34.900002,34.900002,32.099998,28.161539,355064,32.700001
26-03-2012,32,32.400002,31.200001,27.42951,314322,31.85
27-03-2012,32.099998,32.799999,31.799999,27.558689,408987,32
28-03-2012,32,33.799999,31.549999,28.419899,998929,33
29-03-2012,33.799999,33.799999,32.25,28.161539,353441,32.700001
30-03-2012,32,33,31.549999,27.946236,372841,32.450001
31-03-2012,32.450001,33.450001,32.400002,28.592144,619422,33.200001
01-04-2012,33.200001,33.599998,32.5,28.721325,437422,33.349998
02-04-2012,33.849998,34.25,32.349998,27.946236,465518,32.450001
03-04-2012,32,32.75,31.5,27.903173,310482,32.400002
04-04-2012,32.400002,33.299999,31.65,28.33378,330058,32.900002
05-04-2012,33.450001,34.900002,32.400002,29.410292,838843,34.150002
06-04-2012,34.900002,36.700001,34.299999,31.348005,919711,36.400002
07-04-2012,36.5,37.099998,35.349998,31.391069,2025570,36.450001
08-04-2012,36.549999,36.75,34.700001,30.185375,385587,35.049999
09-04-2012,35.950001,39.599998,35.849998,33.414906,3210808,38.799999
10-04-2012,39.5,39.799999,36.75,32.941246,1451245,38.25
11-04-2012,38,39.349998,37.099998,33.113491,642160,38.450001
12-04-2012,39.400002,39.599998,36.75,32.1231,782269,37.299999
13-04-2012,37.599998,38.75,34.5,32.553699,1805497,37.799999
14-04-2012,37.799999,38.5,36.599998,31.950857,1052708,37.099998
15-04-2012,38,38.700001,36.099998,31.304951,858601,36.349998
16-04-2012,37.450001,39.349998,35.099998,32.209221,442385,37.400002
17-04-2012,37.299999,37.849998,36.450001,31.864733,474985,37
18-04-2012,36.400002,39.099998,36.400002,33.027359,3654105,38.349998
19-04-2012,39,39.950001,38.5,33.759392,4827401,39.200001
20-04-2012,40,43.150002,39.75,36.644447,5698049,42.549999
21-04-2012,43,43.700001,40.799999,36.343018,3347490,42.200001
22-04-2012,42.200001,43.25,40.5,36.687504,3058426,42.599998
23-04-2012,42.950001,44,40,35.26651,1781981,40.950001
24-04-2012,41.099998,45,40.549999,37.936256,3185943,44.049999
25-04-2012,44.099998,47.849998,44.099998,39.271133,5061487,45.599998
26-04-2012,45.900002,46.700001,39.150002,34.44836,3695309,40
27-04-2012,41.400002,42.400002,39.599998,34.749779,4785873,40.349998
28-04-2012,41,42.25,39.900002,35.094273,1684331,40.75
29-04-2012,40.5,40.700001,39,34.276119,1416884,39.799999
30-04-2012,40.299999,41.5,38.450001,33.587147,1285422,39
01-05-2012,39.5,40.799999,38.5,34.70673,1088339,40.299999
02-05-2012,40.049999,41.950001,39.799999,35.610985,1537771,41.349998
03-05-2012,41.5,42.599998,40.599998,35.524879,1223979,41.25
04-05-2012,41.200001,41.349998,39.599998,34.233059,1511715,39.75
05-05-2012,40,40.700001,39.349998,34.233059,1394529,39.75
06-05-2012,39.950001,39.950001,39.950001,34.405296,0,39.950001
07-05-2012,40.299999,42.400002,40.299999,36.256889,1520449,42.099998
08-05-2012,42.099998,43.25,41.5,36.816689,1362394,42.75
09-05-2012,43.950001,48.150002,42.799999,40.390705,5934785,46.900002
10-05-2012,48.25,52,47.200001,41.811695,12639507,48.549999
11-05-2012,47.5,49,45.549999,41.294971,1807848,47.950001
12-05-2012,49,49,45.299999,39.314194,976431,45.650002
13-05-2012,46.099998,48.400002,44.5,41.424156,2330261,48.099998
14-05-2012,48.799999,49.299999,47,41.122726,1494174,47.75
15-05-2012,47.25,51.150002,45,42.84515,2877203,49.75
16-05-2012,50.450001,51.700001,48.599998,42.414543,2396152,49.25
17-05-2012,54.799999,61.900002,53.400002,51.284988,34274,59.549999
18-05-2012,66,66,48.650002,46.419163,3864529,53.900002
19-05-2012,54,56.299999,52.5,46.892838,2987467,54.450001
20-05-2012,55,58.900002,54.450001,48.05547,3911309,55.799999
21-05-2012,56.200001,58.450001,54.049999,49.734821,3788867,57.75
22-05-2012,58,59.349998,56.5,50.036247,2731950,58.099998
23-05-2012,59,60.450001,53.900002,46.935894,4129871,54.5
24-05-2012,56,58.400002,54.799999,49.734821,3484763,57.75
25-05-2012,59.049999,61.450001,57.700001,49.993183,5675966,58.049999
26-05-2012,58.25,61.650002,58.25,51.672543,6016347,60
27-05-2012,60,63,58.150002,51.801727,3773547,60.150002
28-05-2012,60.25,61.400002,57.799999,50.639091,2519708,58.799999
29-05-2012,59.650002,63,58.75,51.198872,7390173,59.450001
30-05-2012,59,62.349998,58.5,53.438023,7053781,62.049999
31-05-2012,64,64.800003,61.299999,53.61026,12686532,62.25
01-06-2012,62.5,63.400002,55.150002,48.270767,5670634,56.049999
02-06-2012,55.849998,59.799999,53.5,50.509903,5532949,58.650002
03-06-2012,60.099998,62,57.799999,50.897453,6681470,59.099998
04-06-2012,59.700001,60.849998,57.200001,49.907066,3979438,57.950001
05-06-2012,59,59.450001,55.5,48.141575,2872609,55.900002
06-06-2012,55,55.900002,50.75,44.352264,5139939,51.5
07-06-2012,50.950001,54.200001,49.5,45.988564,5622520,53.400002
08-06-2012,53.799999,55.099998,49.799999,43.577171,3433998,50.599998
09-06-2012,50.599998,51.950001,46.799999,41.46722,3185081,48.150002
10-06-2012,49.5,50.25,47.099998,42.371487,2511963,49.200001
11-06-2012,50,50.75,48.25,41.940876,3409268,48.700001
12-06-2012,47.150002,48.950001,47.150002,41.811695,2150129,48.549999
13-06-2012,49.5,51.849998,48.5,44.309204,3880759,51.450001
14-06-2012,52.400002,52.400002,48.599998,42.242306,4588712,49.049999
15-06-2012,50,50.599998,49.450001,43.232693,1993755,50.200001
16-06-2012,50.900002,51.799999,50.25,43.878597,1902394,50.950001
17-06-2012,51.799999,51.799999,47.799999,41.510281,1923846,48.200001
18-06-2012,48.200001,51.650002,46.650002,44.09391,3760738,51.200001
19-06-2012,51.549999,52.599998,49.599998,44.610626,3933690,51.799999
20-06-2012,50.400002,51.950001,50.400002,44.266148,1370287,51.400002
21-06-2012,51.700001,52.900002,49.5,43.361877,4016262,50.349998
22-06-2012,50.5,54.950001,49.400002,46.763649,8414551,54.299999
23-06-2012,54.900002,58,52.400002,45.687138,7616392,53.049999
24-06-2012,53.450001,53.700001,51.799999,45.47184,2080304,52.799999
25-06-2012,53.099998,53.400002,49.099998,43.31881,995647,50.299999
26-06-2012,49.700001,50.5,48.299999,42.543724,1537559,49.400002
27-06-2012,50.299999,52.849998,50.099998,44.955116,1754941,52.200001
28-06-2012,53,55.400002,52.299999,47.323437,3150452,54.950001
29-06-2012,56,59.599998,55.75,50.552971,7013778,58.700001
30-06-2012,60.299999,61.25,59.200001,52.146214,7077212,60.549999
01-07-2012,60.849998,61.349998,57.549999,51.457241,3159036,59.75
02-07-2012,60,60.950001,58.599998,51.543354,2171430,59.849998
03-07-2012,61,62.25,58.5,52.662937,3656777,61.150002
04-07-2012,62,64.099998,62,54.385353,6129479,63.150002
05-07-2012,65.150002,68.400002,64.75,57.141212,14843250,66.349998
06-07-2012,67.199997,67.199997,65.099998,57.012043,3767669,66.199997
07-07-2012,66.5,70.099998,65.199997,59.423424,4868594,69
08-07-2012,70,71.550003,65.699997,59.122002,6894878,68.650002
09-07-2012,68.949997,72,67.199997,61.016659,5044759,70.849998
10-07-2012,71.800003,73.349998,70.5,62.050114,4309293,72.050003
11-07-2012,72.650002,72.75,70.449997,61.791756,1968369,71.75
12-07-2012,72.400002,72.400002,68.75,60.026268,1934969,69.699997
13-07-2012,70.300003,70.300003,67.75,60.112392,2140418,69.800003
14-07-2012,69.199997,71.300003,66.599998,58.303844,2496402,67.699997
15-07-2012,61.799999,67.699997,61.799999,57.227341,2358857,66.449997
16-07-2012,68,68.400002,65.099998,57.701008,1836618,67
17-07-2012,65.550003,69.949997,65.550003,59.423424,3441250,69
18-07-2012,67.5,69.25,66.900002,58.906696,1482483,68.400002
19-07-2012,69,70.900002,69,60.586048,1669880,70.349998
20-07-2012,70.800003,75.800003,69.25,64.590668,7556577,75
21-07-2012,73.5,74.650002,71.099998,61.834812,4779288,71.800003
22-07-2012,72,78.599998,71.5,66.485336,9089095,77.199997
23-07-2012,77.800003,78.349998,73.75,64.849052,5986904,75.300003
24-07-2012,76.300003,77.050003,73.25,63.471111,3300661,73.699997
25-07-2012,74.25,75.75,72.900002,63.901714,4790228,74.199997
26-07-2012,76.199997,76.199997,74.349998,64.332314,1384249,74.699997
27-07-2012,74.5,76.949997,74.199997,64.676811,3080436,75.099998
28-07-2012,75.300003,78,68.599998,65.624107,5619362,76.199997
29-07-2012,76,79,75.599998,66.054718,5544543,76.699997
30-07-2012,75.800003,80.599998,75.800003,68.896721,7086532,80
31-07-2012,79.599998,82.400002,78.5,70.274658,6638023,81.599998
01-08-2012,80,83.5,79,69.456505,5428432,80.650002
02-08-2012,81.099998,81.349998,77,67.647987,3076409,78.550003
03-08-2012,79,81.5,78.150002,67.777145,6077535,78.699997
04-08-2012,79.699997,80.300003,78.25,68.035522,2531377,79
05-08-2012,80.5,82.5,79.599998,70.662209,3896012,82.050003
06-08-2012,82.400002,82.800003,78,68.164703,3293844,79.150002
07-08-2012,79.5,80.199997,77.599998,67.604912,2313641,78.5
08-08-2012,79.599998,79.800003,76.800003,66.442276,2931820,77.150002
09-08-2012,77.550003,77.849998,75.25,66.007439,3742168,75.900002
10-08-2012,75.650002,76.5,74.699997,66.137901,996600,76.050003
11-08-2012,76.949997,79.650002,76.5,68.920815,2208271,79.25
12-08-2012,80,80.349998,77.650002,68.181595,3183003,78.400002
13-08-2012,79.300003,80.900002,77.650002,69.660034,3405306,80.099998
14-08-2012,80.199997,80.5,76.800003,67.138,3061249,77.199997
15-08-2012,77.949997,80.150002,77.300003,69.05127,3321759,79.400002
16-08-2012,79.800003,81,78.900002,69.007782,3021760,79.349998
17-08-2012,78.050003,78.650002,76.800003,67.398903,3360103,77.5
18-08-2012,77.800003,81.199997,76.5,70.094864,2960555,80.599998
19-08-2012,82,87.199997,80.800003,75.312836,9552719,86.599998
20-08-2012,87,87.199997,83.099998,72.747353,4038610,83.650002
21-08-2012,83.900002,84.800003,81.349998,71.094971,1828228,81.75
22-08-2012,81.349998,83.449997,79.300003,69.399139,2986492,79.800003
23-08-2012,80.099998,81,77.300003,69.660034,1593057,80.099998
24-08-2012,81,82.699997,80.5,70.529686,2520190,81.099998
25-08-2012,81.099998,84.199997,81.099998,71.964638,3553499,82.75
26-08-2012,83.400002,83.900002,80.650002,70.703629,2185442,81.300003
27-08-2012,82,83.699997,80.699997,72.269028,1825403,83.099998
28-08-2012,83.199997,83.199997,83.199997,72.35598,0,83.199997
29-08-2012,83.900002,83.949997,81.800003,71.312401,2708704,82
30-08-2012,83.199997,85.800003,82.5,73.399574,5100017,84.400002
31-08-2012,84.900002,88.400002,84.150002,75.443298,6813213,86.75
01-09-2012,87.400002,88.199997,85.75,74.878014,2250992,86.099998
02-09-2012,86.25,89.599998,85.300003,75.530258,4050171,86.849998
03-09-2012,87,88.199997,83.550003,73.660484,3185811,84.699997
04-09-2012,85.550003,90.150002,85.550003,77.313072,8442922,88.900002
05-09-2012,90.5,92.900002,86.400002,75.356323,6122956,86.650002
06-09-2012,86.25,87.099998,81.550003,72.051605,3364154,82.849998
07-09-2012,85,85,80.550003,70.703629,4317413,81.300003
08-09-2012,80.099998,82.650002,78.5,71.008018,3404604,81.650002
09-09-2012,83,84.25,80.5,70.747108,2808522,81.349998
10-09-2012,81.199997,82.25,76.199997,67.355415,2757445,77.449997
11-09-2012,79.449997,81.949997,78.599998,70.355766,1151171,80.900002
12-09-2012,81.5,84.599998,80.550003,72.57341,1567344,83.449997
13-09-2012,84.400002,89.349998,84.050003,76.878242,5333324,88.400002
14-09-2012,89.699997,91.300003,85.5,78.965446,4395432,90.800003
15-09-2012,91.25,96.150002,89.199997,82.531044,10376095,94.900002
16-09-2012,95,95.699997,92.550003,80.965645,5014501,93.099998
17-09-2012,93.5,94.300003,90.400002,79.226318,3347612,91.099998
18-09-2012,91.900002,93.199997,90.099998,80.009041,4169134,92
19-09-2012,92.5,94.300003,91.550003,80.182968,2641232,92.199997
20-09-2012,92.25,92.949997,88.050003,78.834976,2665896,90.650002
21-09-2012,90.400002,91.699997,90.050003,78.617577,1425755,90.400002
22-09-2012,90.900002,93.800003,90.300003,80.095993,4282628,92.099998
23-09-2012,91,93,90.5,80.704758,2024116,92.800003
24-09-2012,93,95.300003,92.199997,82.226669,3346195,94.550003
25-09-2012,95.949997,96.650002,94.300003,82.574524,4062947,94.949997
26-09-2012,95.5,98.699997,95.25,84.74868,6988951,97.449997
27-09-2012,97.849998,97.849998,93.300003,82.250938,4033299,93.849998
28-09-2012,92,95.699997,89.699997,83.390266,3953240,95.150002
29-09-2012,96,100.199997,95.199997,87.115005,6631092,99.400002
30-09-2012,100.25,101.300003,98.800003,87.115005,3676672,99.400002
01-10-2012,100.400002,103.400002,99.599998,89.875687,6154553,102.550003
02-10-2012,102.949997,103.800003,100.849998,88.955452,2935538,101.5
03-10-2012,101.400002,102.25,98.5,87.90377,3420932,100.300003
04-10-2012,102,104.900002,100.400002,89.78804,3927905,102.449997
05-10-2012,102.699997,102.900002,99.75,88.122879,4947373,100.550003
06-10-2012,100,101.400002,98.449997,86.852074,2132786,99.099998
07-10-2012,98.949997,100,98,86.238594,2505946,98.400002
08-10-2012,99.699997,100.099998,95.300003,84.923973,2262610,96.900002
09-10-2012,96.599998,97.400002,95.300003,83.828468,1489295,95.650002
10-10-2012,96,98.300003,94.849998,83.653175,2668030,95.449997
11-10-2012,95.800003,95.949997,93.050003,82.86441,1772462,94.550003
12-10-2012,94.300003,97,94.050003,84.310486,1935910,96.199997
13-10-2012,96.199997,97.5,94.75,83.390266,1295747,95.150002
14-10-2012,95.5,95.650002,93.599998,82.557671,875756,94.199997
15-10-2012,94.900002,96.349998,94.5,83.696999,1050586,95.5
16-10-2012,96,98,95.699997,85.318359,1490654,97.349998
17-10-2012,98.199997,99.199997,97.050003,85.931854,2214808,98.050003
18-10-2012,98.550003,99.150002,97.5,86.282402,938880,98.449997
19-10-2012,97.5,99.300003,97,85.449821,815272,97.5
20-10-2012,98.099998,98.75,95.800003,84.485764,3029456,96.400002
21-10-2012,96.800003,99.25,96.599998,86.545319,1503237,98.75
22-10-2012,100.5,101.599998,99.199997,88.604881,2682724,101.099998
23-10-2012,101.800003,101.800003,99.699997,88.210518,3457249,100.650002
24-10-2012,100.949997,101.650002,98.099998,87.027359,2823313,99.300003
25-10-2012,100,100.900002,98.400002,87.115005,2107150,99.400002
26-10-2012,100,100.300003,98.25,86.457687,1735935,98.650002
27-10-2012,98.800003,99.099998,94.599998,83.390266,2682108,95.150002
28-10-2012,94.900002,95.449997,92.849998,83.43409,3054331,95.199997
29-10-2012,96,99.099998,95.550003,86.413864,2617538,98.599998
30-10-2012,98.5,99.199997,96.800003,85.186897,769890,97.199997
